2022-12-12 20:16:48,881 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-vault-dependencies/4.0.0-RC2/spring-cloud-vault-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:49,036 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-vault-dependencies/4.0.0-RC2/spring-cloud-vault-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:49,265 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-zookeeper-dependencies/4.0.0-RC2/spring-cloud-zookeeper-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:49,435 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-zookeeper-dependencies/4.0.0-RC2/spring-cloud-zookeeper-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:49,607 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-zookeeper-dependencies/4.0.0-RC2/spring-cloud-zookeeper-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:49,837 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-bus-dependencies/4.0.0-RC2/spring-cloud-bus-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:49,991 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-bus-dependencies/4.0.0-RC2/spring-cloud-bus-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:50,145 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-bus-dependencies/4.0.0-RC2/spring-cloud-bus-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:50,376 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-contract-dependencies/4.0.0-RC2/spring-cloud-contract-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:50,533 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-contract-dependencies/4.0.0-RC2/spring-cloud-contract-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:50,701 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-contract-dependencies/4.0.0-RC2/spring-cloud-contract-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:50,928 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/cloud/spring-cloud-openfeign-dependencies/4.0.0-RC2/spring-cloud-openfeign-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:51,081 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-openfeign-dependencies/4.0.0-RC2/spring-cloud-openfeign-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:51,241 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/cloud/spring-cloud-openfeign-dependencies/4.0.0-RC2/spring-cloud-openfeign-dependencies-4.0.0-RC2.pom
2022-12-12 20:16:51,471 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/io/github/openfeign/feign-bom/12.0/feign-bom-12.0.pom
2022-12-12 20:16:51,626 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/io/github/openfeign/feign-bom/12.0/feign-bom-12.0.pom
2022-12-12 20:16:52,619 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/github/openfeign/feign-bom/12.0/feign-bom-12.0.pom
2022-12-12 20:16:52,902 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/github/openfeign/feign-bom/12.0/feign-bom-12.0.pom
